TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / CUILAPA SUR II,14.2625,-90.2889,SAE,s_GUA5 [10496],BASALT [10496] / NOT GIVEN [13434],VOL,50.13,1.3,17.28,,,8.96,8.73,6.65,0.16,1.07,3.76,0.3,8.4,1,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,26.5,,6.57,,,,,,,,,,,,,419,14.14,32.35,4.58,20.48,4.84,1.53,4.76,0.74,4.68,0.93,2.55,,2.68,0.4,3.27,0.7,,,,,,,,,4.29,,1.49,0.61
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_G2 [15349],NOT GIVEN [15349],VOL,59.65,,,,,,,,,,,,21.7,1.13,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,66.02,,,0.39,497.3,21.21,,,,,,,,,,,,,,,,,,,,,,,,14.88,,8.43,1.26
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_M2 [15349],NOT GIVEN [15349],VOL,81.19,,,,,,,,,,,,1.9,0.45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.612,1377,34.1,,,,,,,,,,,,,,,,,,,,,,,,5.76,,6.78,1.773
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-201 [15349],NOT GIVEN [15349],VOL,50.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.12,,,,,,,,,,,,,0.17,,,0.53,404.8,12.53,,,,,,,,,,,,,,,,,,,,,,,,5.17,,1.25,0.53
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-911 [15349],NOT GIVEN [15349],VOL,53.71,,,,,,,,,,,,9,1.29,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12,,,,,,,,,,,,,0.1,,,0.6,1039,28.53,,,,,,,,,,,,,,,,,,,,,,,,7.14,,1.19,0.5
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-837 [15349],NOT GIVEN [15349],VOL,49.01,,,,,,,,,,,,7.8,0.87,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41,,,,,,,,,,,,,0.09,,,0.39,344.4,14.05,,,,,,,,,,,,,,,,,,,,,,,,5.25,,0.96,0.41
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-839 [15349],NOT GIVEN [15349],VOL,48.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,,,,,,,,,,,,0.03,,,0.16,263.6,11.73,,,,,,,,,,,,,,,,,,,,,,,,3.58,,0.82,0.34
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-844 [15349],NOT GIVEN [15349],VOL,50.39,,,,,,,,,,,,8.4,1.07,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,23.31,,,,,,,,,,,,,0.05,,,0.27,462.2,14.21,,,,,,,,,,,,,,,,,,,,,,,,4.9,,1.48,0.64
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-702 [15349],NOT GIVEN [15349],VOL,49.98,,,,,,,,,,,,9.2,1.33,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,0.02,,,0.24,402.2,15.18,,,,,,,,,,,,,,,,,,,,,,,,4.1,,1.07,0.5
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-800 [15349],NOT GIVEN [15349],VOL,48.76,,,,,,,,,,,,7.4,0.85,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,,,,,,,,,,,,,,,,0.15,248.3,10,,,,,,,,,,,,,,,,,,,,,,,,2.59,,0.95,0.22
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-25 [15349],NOT GIVEN [15349],VOL,53.7,,,,,,,,,,,,12.3,1.66,10,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88,,,,,,,,,,,,,0.05,,,0.26,624.7,26,,,,,,,,,,,,,,,,,,,,,,,,6.6,,2.07,0.82
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-303 [15349],NOT GIVEN [15349],VOL,49.9,,,,,,,,,,,,7.3,0.92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,,0.04,181.4,9,,,,,,,,,,,,,,,,,,,,,,,,2.25,,0.67,0.17
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-835 [15349],NOT GIVEN [15349],VOL,50.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65,,,,,,,,,,,,,0.05,,,0.37,500.5,15.13,,,,,,,,,,,,,,,,,,,,,,,,4.85,,1.13,0.53
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GSU-01 [15349],NOT GIVEN [15349],VOL,52.56,,,,,,,,,,,,9.4,0.86,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,36.77,,,,,,,,,,,,,0.17,,,1.09,470.6,12,,,,,,,,,,,,,,,,,,,,,,,,6.71,,1.89,0.69
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GSU-04 [15349],NOT GIVEN [15349],VOL,55.43,,,,,,,,,,,,9.2,1.24,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,50.99,,,,,,,,,,,,,0.13,,,1.41,668.2,22.88,,,,,,,,,,,,,,,,,,,,,,,,8.91,,3.1,1.22
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GIP.1 [15349],NOT GIVEN [15349],VOL,52,,,,,,,,,,,,10,1.36,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,,,,,,,,,,,,,0.17,,,0.83,504.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,6.45,,1.93,0.78
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GIP-04 [15349],NOT GIVEN [15349],VOL,51.04,,,,,,,,,,,,8.6,0.87,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96,,,,,,,,,,,,,0.07,,,0.35,480.8,15.13,,,,,,,,,,,,,,,,,,,,,,,,4.43,,1.47,0.63
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GJM.2 [15349],NOT GIVEN [15349],VOL,56.67,,,,,,,,,,,,17.3,1.08,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,47.37,,,,,,,,,,,,,0.15,,,1.38,676.9,21.74,,,,,,,,,,,,,,,,,,,,,,,,7.64,,3.9,1.26
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GJM-03 [15349],NOT GIVEN [15349],VOL,51.73,,,,,,,,,,,,11.5,0.76,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26.93,,,,,,,,,,,,,0.11,,,0.89,480.7,12.64,,,,,,,,,,,,,,,,,,,,,,,,4.97,,2.04,0.68
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GCH.1 [15349],NOT GIVEN [15349],VOL,51.15,,,,,,,,,,,,10,1.01,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33,,,,,,,,,,,,,0.08,,,0.67,582.2,20.08,,,,,,,,,,,,,,,,,,,,,,,,4.47,,1.47,0.61
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_GUC-812 [15349],NOT GIVEN [15349],VOL,49.91,,,,,,,,,,,,8.4,0.98,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77,,,,,,,,,,,,,0.02,,,0.12,354.2,16.04,,,,,,,,,,,,,,,,,,,,,,,,4.39,,1,0.28
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_LC-2 [15349],NOT GIVEN [15349],VOL,54.75,,,,,,,,,,,,10.1,1.16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,38.61,,,,,,,,,,,,,0.18,,,0.78,865.8,23.49,,,,,,,,,,,,,,,,,,,,,,,,7.98,,2.28,0.78
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_FEL-3 [15349],NOT GIVEN [15349],VOL,58.25,,,,,,,,,,,,11.4,1.23,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,54.22,,,,,,,,,,,,,0.3,,,0.73,935.9,23.35,,,,,,,,,,,,,,,,,,,,,,,,12.1,,3.01,1.04
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_FVH-4 [15349],NOT GIVEN [15349],VOL,64.32,,,,,,,,,,,,10.4,1.33,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48,,,,,,,,,,,,,0.39,,,2.32,943,25.61,,,,,,,,,,,,,,,,,,,,,,,,13.6,,5.02,1.83
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / PACAYA,14.38,-90.6,SAE,s_GPA-01 [15349],BASALT [15349],VOL,49.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26,,,,,,,,,,,,,0.02,,,0.41,341.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,3.26,,0.96,0.42
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / AGUA,14.466,-90.733,SAE,s_GAG-21 [15349],BASALT [15349],VOL,51.4,,,,,,,,,,,,,0.75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,19.53,,,,,,,,,,,,,0.2,,,0.62,,10.48,,,,,,,,,,,,,,,,,,,,,,,,5.49,,1.57,0.67
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / AGUA,14.466,-90.733,SAE,s_GAG-27 [15349],"ANDESITE, BASALTIC [15349]",VOL,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.69,,,,,,,,,,,,,0.25,,,0.6,638.1,13.19,,,,,,,,,,,,,,,,,,,,,,,,5.07,,2.21,0.99
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / AGUA,14.466,-90.733,SAE,s_GAG-10 [15349],ANDESITE [15349],VOL,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.92,,,,,,,,,,,,,0.4,,,1.93,748.1,16.09,,,,,,,,,,,,,,,,,,,,,,,,8.12,,3.17,1.46
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / TECUAMBURRO,14.156,-90.407,SAE,s_T302 [15349],NOT GIVEN [15349],VOL,53.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41,,,,,,,,,,,,,0.54,,,0.77,314.1,5.83,,,,,,,,,,,,,,,,,,,,,,,,3.27,,0.45,0.25
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / MOYUTA,14.03,-90.1,SAE,s_GMO-201 [15349],NOT GIVEN [15349],VOL,57.46,,,,,,,,,,,,9.6,0.78,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,46.59,,,,,,,,,,,,,0.7,,,2.11,669,12.29,,,,,,,,,,,,,,,,,,,,,,,,8.12,,3.43,1.48
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / MOYUTA,14.03,-90.1,SAE,s_QAM-13 [15349],NOT GIVEN [15349],VOL,49.81,,,,,,,,,,,,9.2,0.58,7,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,0.64,486.6,8.51,,,,,,,,,,,,,,,,,,,,,,,,4.6,,1.87,0.62
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA / IPALA,14.55,-89.63,SAE,s_1 [15711],BASALT [15711],VOL,51.5,1.23,17.5,2.5,6.6,,9.3,5.43,0.16,1.13,3.48,0.34,,,,,,,,,,,,,,,,,217,130,,,,46,,,,,,,,18,576,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / GUATEMALA,14.26,-90.29,SAE,s_2 [15711],BASALT [15711],VOL,49.7,1.29,18,2.8,6.4,,10.2,5.78,0.17,0.72,3.39,0.22,,,,,,,,,,,,,,,,,226,127,,,,48,,,,,,,,9,522,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS,13.928,-87.236,SAE,s_3 [15711],BASALT [15711],VOL,51.73,1.13,18.25,4.2,5.38,,8.98,4.38,0.16,1.12,3.19,0.23,,,,,,,,,,,,,,,,,239,80,,,,29,,,,,,,,18,658,,,,,,,,,,,,,,,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.551,-80.2379,SAE,s_AT-06-02-06-1A [15743],ADAKITE [15743],VOL,65.81,0.23,16.32,,,2.3,3.88,1.04,0.07,1.68,4.09,0.08,,,,,,,,,,,,,,,,,,,,,,20,12,38,,,,,,15,748,5.1,88.11,1.8,,,,,,,,,,,,,525.19,7.85,17.51,1.9,7.55,1.63,0.57,1.54,0.21,0.93,0.18,0.43,,0.62,0.04,2.07,0.13,,,,,,,,,4.04,,2.19,1.27
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5637,-80.214,SAE,s_AT-06-02-06-2B [15743],ADAKITE [15743],VOL,65.22,0.22,16.86,,,2.58,3.87,1.04,0.07,1.27,3.95,0.1,,,,,,,,,,,,,,,,,,,,,,20,20,45,,,,,,16,670,5.66,81,2.83,,,,,,,,,,,,,509,7.3,16.53,2.04,6.76,1.65,0.75,1.53,0.34,1.17,0.31,0.5,,0.78,0.21,1.92,0.27,,,,,,,,,6.47,,1.65,2.84
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5343,-80.0416,SAE,s_CA-05-20-06-01 [15743],ADAKITE [15743],VOL,65.17,0.23,18.28,,,2.21,3.91,0.85,0.05,1.44,3.98,0.09,,,,,,,,,,,,,,,,,,,,,,20,29,42,,,,,,14,765,4.81,88.52,2.43,,,,,,,,,,,,,517,7.94,17.76,1.96,7.72,1.66,0.57,1.44,0.24,0.9,0.15,0.24,,0.46,0.03,2.22,0.14,,,,,,,,,4.83,,2.58,1.25
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5343,-80.0416,SAE,s_CA-05-20-06-1A [15743],ADAKITE [15743],VOL,68.67,0.22,17.09,,,2.25,4.13,0.96,0.06,1.58,4.7,0.09,,,,,,,,,,,,,,,,,,,,,,20,22,37,,,,,,15,769,4.81,78,2.43,,,,,,,,,,,,,574.68,7.94,17.76,1.96,7.72,1.66,0.57,1.44,0.24,0.9,0.15,0.24,,0.46,0.03,2.22,0.14,,,,,,,,,4.83,,2.58,1.25
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5168,-80.0381,SAE,s_CA-05-20-06-2A [15743],ADAKITE [15743],VOL,65.19,0.22,17.24,,,2.13,3.74,0.85,0.05,1.5,3.98,0.08,,,,,,,,,,,,,,,,,,,,,,20,26,36,,,,,,15,736,5.28,80,2.55,,,,,,,,,,,,,480,8.39,18.25,2.28,8.52,1.91,0.73,1.65,0.33,1.01,0.22,0.37,,0.67,0.1,2.01,0.23,,,,,,,,,5.74,,2.66,2
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5168,-80.0381,SAE,s_CA-05-20-06-2C [15743],ADAKITE [15743],VOL,69.18,0.23,17.52,,,2.09,3.77,0.88,0.05,1.75,4.21,0.08,,,,,,,,,,,,,,,,,,,,,,22,18,41,,,,,,17,737,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5343,-80.0416,SAE,s_CA-5-19-06-1B [15743],ADAKITE [15743],VOL,68.89,0.23,16.88,,,2.41,4.21,1,0.06,1.49,4.47,0.09,,,,,,,,,,,,,,,,,,,,,,20,16,37,,,,,,14,781,5,75,2.34,,,,,,,,,,,,,476.28,7.23,15.88,1.73,6.81,1.41,0.54,1.32,0.2,0.89,0.14,0.16,,0.25,0.04,1.98,0.1,,,,,,,,,3.86,,2.12,1.76
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5608,-80.1568,SAE,s_CY-06-02-06-4A [15743],ADAKITE [15743],VOL,66.15,0.22,16,,,2.23,4.11,0.98,0.06,1.39,4.01,0.11,,,,,,,,,,,,,,,,,,,,,,21,39,40,,,,,,15,736,4.76,77.84,2.24,,,,,,,,,,,,,552.06,8.41,17.31,1.89,7.19,1.4,0.54,1.36,0.23,0.9,0.12,0.19,,0.39,0.03,1.81,0.09,,,,,,,,,5.14,,2.1,1.21
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5608,-80.1568,SAE,s_CY-06-02-06-4B [15743],ADAKITE [15743],VOL,66.61,0.23,15.69,,,2.29,3.97,0.99,0.06,1.42,4.02,0.11,,,,,,,,,,,,,,,,,,,,,,20,27,39,,,,,,15,703,4.68,75.89,2.26,,,,,,,,,,,,,555.67,8.24,17.19,1.91,7.16,1.49,0.52,1.34,0.24,0.88,0.14,0.2,,0.44,0.03,1.84,0.12,,,,,,,,,4.82,,1.95,1.15
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5608,-80.1568,SAE,s_CY-06-02-06-4C [15743],ADAKITE [15743],VOL,65.81,0.23,15.99,,,2.35,4.05,1.03,0.07,1.43,4.13,0.11,,,,,,,,,,,,,,,,,,,,,,20,15,39,,,,,,15,718,4.84,75.99,2.27,,,,,,,,,,,,,561.59,8.56,17.83,1.96,7.49,1.49,0.56,1.37,0.23,0.84,0.14,0.22,,0.41,0.03,1.75,0.09,,,,,,,,,5.23,,1.99,1.39
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.4859,-80.0208,SAE,s_EE-05-20-06-02 [15743],ADAKITE [15743],VOL,69.52,0.24,16.54,,,2.31,4.04,1.02,0.06,1.82,4.11,0.09,,,,,,,,,,,,,,,,,,,,,,20,31,39,,,,,,16,749,4.6,80,2.36,,,,,,,,,,,,,520.61,7.6,16.78,1.86,7.25,1.39,0.53,1.34,0.24,0.86,0.13,0.21,,0.34,0.04,1.88,0.22,,,,,,,,,4.38,,2.3,1.75
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5508,-80.0157,SAE,s_GT-05-30-06-02C [15743],ADAKITE [15743],VOL,66.49,0.21,16.68,,,2.31,3.91,0.96,0.07,1.22,4.19,0.07,,,,,,,,,,,,,,,,,,,,,,20,24,40,,,,,,16,675,6.29,68.72,2.51,,,,,,,,,,,,,619.7,7.26,16.24,1.76,6.78,1.59,0.57,1.48,0.27,1.07,0.19,0.5,,0.68,0.04,1.66,0.12,,,,,,,,,5.38,,1.14,0.97
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5549,-80.0185,SAE,s_GT-05-30-06-03 [15743],ADAKITE [15743],VOL,65.61,0.23,17.36,,,2.5,4.16,1.03,0.07,1.21,4.16,0.07,,,,,,,,,,,,,,,,,,,,,,20,29,39,,,,,,16,727,5.73,66.6,2.2,,,,,,,,,,,,,564.4,7.6,15.97,1.87,7.48,1.61,0.56,1.5,0.25,1,0.17,0.27,,0.53,0.04,1.59,0.08,,,,,,,,,4.91,,1.15,0.77
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / PANAMA / EL VALLE / EL HATO UNIT,8.5438,-80.0068,SAE,s_GT-05-30-06-1B [15743],ADAKITE [15743],VOL,65.84,0.21,16.64,,,2.34,4.11,0.96,0.07,1.2,4.08,0.09,,,,,,,,,,,,,,,,,,,,,,19,14,37,,,,,,15,714,4.96,65.69,2.29,,,,,,,,,,,,,541.43,7.02,15.28,1.64,6.34,1.46,0.55,1.29,0.23,0.92,0.16,0.23,,0.51,0.04,1.56,0.12,,,,,,,,,5.05,,1.09,1.16
